no,message,description,id,page_id,full_text,locations
902,"Enjoy one of China’s greatest love stories, ‘The Dream of the Red Mansion’, as presented by The Hong Kong Ballet. And see what else is happening in Hong Kong over the next fortnight here: http://bit.ly/16wG8ca",,114979501871035_577280565640924,DiscoverHongKong,"Enjoy one of Chinas greatest love stories, The Dream of the Red Mansion, as presented by The Hong Kong Ballet. And see what else is happening in Hong Kong over the next fortnight here:   ",Hong Kong$$Red Mansion$$Hong Kong Ballet
903,"Freewheelin’ in Hong Kong

Catch up on the last 400 million years of Hong Kong history with a free guided tour of the entertaining and educational ‘The Hong Kong Story’ exhibition at the Hong Kong Museum of History. Get details on the tour here http://bit.ly/17boibt and how to get there here: http://bit.ly/1gj6kee",,114979501871035_577896402246007,DiscoverHongKong,"Freewheelin in Hong Kong

Catch up on the last 400 million years of Hong Kong history with a free guided tour of the entertaining and educational The Hong Kong Story exhibition at the Hong Kong Museum of History. Get details on the tour here   and how to get there here:   ",Hong Kong Museum of History$$Hong Kong Catch$$Hong Kong
904,"From theme parks to shopping malls, the whole of Hong Kong is gripped by Halloween fever. In this album, we give you four steps to enjoying the best Halloween bash this side of Hades and show you some of the highlights of the celebrations. http://bit.ly/1gp1E6p",,114979501871035_577805745588406,DiscoverHongKong,"From theme parks to shopping malls, the whole of Hong Kong is gripped by Halloween fever. In this album, we give you four steps to enjoying the best Halloween bash this side of Hades and show you some of the highlights of the celebrations.   ",Hong Kong
905,"From theme parks to shopping malls, the whole of Hong Kong is gripped by Halloween fever. In this album, we give you four steps to enjoying the best Halloween bash this side of Hades and show you some of the highlights of the celebrations. http://bit.ly/1gp1E6p",,114979501871035_577383515630629,DiscoverHongKong,"From theme parks to shopping malls, the whole of Hong Kong is gripped by Halloween fever. In this album, we give you four steps to enjoying the best Halloween bash this side of Hades and show you some of the highlights of the celebrations.   ",Hong Kong
906,"How to Have a #HongKong Halloween
Step 3:  Grab a map of all the freakishly fun things to do in town! http://bit.ly/1icXyfL",,114979501871035_585037398198574,DiscoverHongKong,"How to Have a #HongKong Halloween
Step 3:  Grab a map of all the freakishly fun things to do in town!   ",
907,"How to Have a Hong Kong Halloween 2013

Step 4: Party like a demon! Happy Halloween from Lan Kwai Fong – the epicentre of Asia’s most devilish Halloween celebrations! If you are in town, don your disguise, catch a broom and get on down here! If not, then see you next year! http://bit.ly/1eImnjN",,114979501871035_588491164519864,DiscoverHongKong,"How to Have a Hong Kong Halloween 2013

Step 4: Party like a demon! Happy Halloween from Lan Kwai Fong  the epicentre of Asias most devilish Halloween celebrations! If you are in town, don your disguise, catch a broom and get on down here! If not, then see you next year!   ",
908,"Tickets and passes are now on sale for the American Express Hong Kong Wine & Dine Festival! Hong Kong’s spectacular harbour looks even better when enjoying fine wines, good food and great entertainment. Details here http://bit.ly/17f248g",,114979501871035_576896802345967,DiscoverHongKong,"Tickets and passes are now on sale for the American Express Hong Kong Wine & Dine Festival! Hong Kongs spectacular harbour looks even better when enjoying fine wines, good food and great entertainment. Details here   ",Hong Kongs
909,"Hong Kong Skyline – Best Vantage Points

View of the Hong Kong Island skyline from the West Kowloon Waterfront Promenade. Find details of how to get there here. http://bit.ly/1cqtj6R",,114979501871035_576489045720076,DiscoverHongKong,"Hong Kong Skyline  Best Vantage Points

View of the Hong Kong Island skyline from the West Kowloon Waterfront Promenade. Find details of how to get there here.   ",Hong Kong Island$$West Kowloon Waterfront Promenade$$Hong Kong
910,"Travel Smart
Purple, green, dark blue, light blue – why does Hong Kong have such a variety of banknotes?

Ans: Hong Kong’s banknotes are not issued by a single authority. Instead, they are issued by three different commercial banks, even for the same denominations. Hence the variety. Find out more about the colour of our money here. http://bit.ly/15MdXYq",,114979501871035_575972152438432,DiscoverHongKong,"Travel Smart
Purple, green, dark blue, light blue  why does Hong Kong have such a variety of banknotes?

Ans: Hong Kongs banknotes are not issued by a single authority. Instead, they are issued by three different commercial banks, even for the same denominations. Hence the variety. Find out more about the colour of our money here.   ",Hong Kongs$$Hong Kong
911,"5 ways to celebrate World Animal Day in Hong Kong! 

1.    Make lunch for the pandas at Ocean Park.
2.    Go dolphin-spotting off Tai O.
3.    Photograph feral cattle on Lantau Island or wild monkeys in Kam Shan Country Park.
4.    Spend the day spotting birds, butterflies, crabs and reptiles in Hong Kong Wetland Park.
5.    Party like an animal at Lan Kwai Fong. (Well, it is Friday)",,114979501871035_571651279537186,DiscoverHongKong,"5 ways to celebrate World Animal Day in Hong Kong! 

1.    Make lunch for the pandas at Ocean Park.
2.    Go dolphin-spotting off Tai O.
3.    Photograph feral cattle on Lantau Island or wild monkeys in Kam Shan Country Park.
4.    Spend the day spotting birds, butterflies, crabs and reptiles in Hong Kong Wetland Park.
5.    Party like an animal at Lan Kwai Fong. (Well, it is Friday) ",Kam Shan Country Park$$Lantau Island$$Hong Kong$$Hong Kong Wetland Park$$Lan Kwai Fong$$Ocean Park
912,There’s more to shopping in Causeway Bay than meets the eye. Time Out explores some of its backstreets in search of cool and funky shops. http://bit.ly/1g6eo1J,,114979501871035_574338142601833,DiscoverHongKong,Theres more to shopping in Causeway Bay than meets the eye. Time Out explores some of its backstreets in search of cool and funky shops.   ,Causeway Bay
913,Using Google’s Indoor Maps app yet?  The new feature covers around 70 landmarks in Hong Kong and Macau already. Why not take a peek around a Hong Kong mall right now?  http://bit.ly/184BWzQ,,114979501871035_571650996203881,DiscoverHongKong,Using Googles Indoor Maps app yet?  The new feature covers around 70 landmarks in Hong Kong and Macau already. Why not take a peek around a Hong Kong mall right now?    ,Macau$$Hong Kong
914,You’re on your travels and you suddenly have an urgent craving for rotisserie chicken. It happens. Time Out reviews some of the best places to get it in Hong Kong. http://bit.ly/18qXO9c,,114979501871035_571650792870568,DiscoverHongKong,Youre on your travels and you suddenly have an urgent craving for rotisserie chicken. It happens. Time Out reviews some of the best places to get it in Hong Kong.   ,Hong Kong
915,Last call for a chance to win a trip to the American Express Hong Kong Wine & Dine Festival starts today! http://bit.ly/1dDzdQ0,,114979501871035_571618646207116,DiscoverHongKong,Last call for a chance to win a trip to the American Express Hong Kong Wine & Dine Festival starts today!   ,
916,"The view from the Hong Kong Monetary Authority on the 55th floor of Two IFC. The vista takes in the western entrance to Victoria Harbour, with Stonecutters Bridge and Kowloon in the distance.  
http://bit.ly/16YZerc",,114979501871035_571579672877680,DiscoverHongKong,"The view from the Hong Kong Monetary Authority on the 55th floor of Two IFC. The vista takes in the western entrance to Victoria Harbour, with Stonecutters Bridge and Kowloon in the distance.  
  ",Kowloon$$Stonecutters Bridge$$Victoria Harbour
917,Caption challenge! Kylie is in Hong Kong. Give her “Hi Honkers” photo a caption. Bonus points if it includes Kylie lyrics! ,Hi Honkers!!!,114979501871035_571561452879502,DiscoverHongKong,Caption challenge! Kylie is in Hong Kong. Give her Hi Honkers photo a caption. Bonus points if it includes Kylie lyrics!  Hi Honkers!!!,Hong Kong
918,Time Out reviews organic and vegetarian restaurants in Hong Kong. http://bit.ly/15SYjIY,,114979501871035_571199659582348,DiscoverHongKong,Time Out reviews organic and vegetarian restaurants in Hong Kong.   ,Hong Kong
919,Game’s on people! Your chance to win a trip to the American Express Hong Kong Wine & Dine Festival starts today! http://bit.ly/16tb8Fn,,114979501871035_571223859579928,DiscoverHongKong,Games on people! Your chance to win a trip to the American Express Hong Kong Wine & Dine Festival starts today!   ,
920,"In Hong Kong, old and new live side by side, as this HK Magazine article expertly illustrates.
http://bit.ly/1b10pXL",,114979501871035_570799392955708,DiscoverHongKong,"In Hong Kong, old and new live side by side, as this HK Magazine article expertly illustrates.
  ",Hong Kong
921,One day to go! http://bit.ly/19wh7eh,A trip for two to the Hong Kong Wine & Dine Festival will be up for grabs soon. Stay tuned! http://bit.ly/16hmoEM,114979501871035_570420959660218,DiscoverHongKong,One day to go!   A trip for two to the Hong Kong Wine & Dine Festival will be up for grabs soon. Stay tuned!  ,
922,"What other colours of taxis operate in Hong Kong?

Yes, there are red, green and blue: red taxis can go almost everywhere; green are for the New Territories and blue taxis are for the Outlying Islands.  Find more tips on using Hong Kong taxis here 
http://bit.ly/16kJ6Tp",,114979501871035_570349316334049,DiscoverHongKong,"What other colours of taxis operate in Hong Kong?

Yes, there are red, green and blue: red taxis can go almost everywhere; green are for the New Territories and blue taxis are for the Outlying Islands.  Find more tips on using Hong Kong taxis here 
  ",New Territories$$Outlying Islands$$Hong Kong
923,A trip for two to the Hong Kong Wine & Dine Festival will be up for grabs soon. Stay tuned! http://bit.ly/16hmoEM,,114979501871035_568366899865624,DiscoverHongKong,A trip for two to the Hong Kong Wine & Dine Festival will be up for grabs soon. Stay tuned!   ,
924,"Did you know? 
More than 70% of Hong Kong is rural. What’s your favourite green getaway in Hong Kong? Find some of the popular ones here: http://bit.ly/1f9IQYg",,114979501871035_568291206539860,DiscoverHongKong,"Did you know? 
More than 70% of Hong Kong is rural. Whats your favourite green getaway in Hong Kong? Find some of the popular ones here:   ",Hong Kong
925,"Hong Kong Mid-Autumn Festival – the Tai Hang Fire Dragon Dance 

Now recognised as part of China’s intangible cultural history, the Tai Hang Fire Dragon Dance has become one of Hong Kong’s most celebrated Mid-Autumn Festival traditions. Find out more here: http://bit.ly/17Zw0bP.",,114979501871035_567951646573816,DiscoverHongKong,"Hong Kong Mid-Autumn Festival  the Tai Hang Fire Dragon Dance 

Now recognised as part of Chinas intangible cultural history, the Tai Hang Fire Dragon Dance has become one of Hong Kongs most celebrated Mid-Autumn Festival traditions. Find out more here:   ",Hong Kong
926,"Hong Kong Mid-Autumn Festival – the Tai Hang Fire Dragon Dance 

The Tai Hang Fire Dragon dances again! The 67-metre dragon is wending its way through the  streets of Tai Hang with over 300 performers.  You can see this spectacle nightly until the 20th. bit.ly/15BU0l7",,114979501871035_567951443240503,DiscoverHongKong,"Hong Kong Mid-Autumn Festival  the Tai Hang Fire Dragon Dance 

The Tai Hang Fire Dragon dances again! The 67-metre dragon is wending its way through the  streets of Tai Hang with over 300 performers.  You can see this spectacle nightly until the 20th.   ",Hong Kong
